spot_location_1,spot_location_2,spot_location_3,gene,is_noise,clustermap
701,543,29,1,0,695.0
702,550,30,1,0,695.0
712,582,30,1,0,353.0
724,568,30,1,0,354.0
726,523,30,1,-1,-1.0
731,590,30,1,0,354.0
734,614,30,1,0,363.0
736,533,30,1,0,634.0
737,468,30,1,0,659.0
746,658,31,1,0,394.0
760,613,31,1,0,1447.0
761,466,31,1,0,343.0
765,629,30,1,0,1448.0
767,547,29,1,0,250.0
770,707,33,1,0,447.0
768,577,31,1,0,-1.0
768,594,29,1,0,360.0
769,574,32,1,0,-1.0
771,731,30,1,0,-1.0
773,763,30,1,-1,-1.0
775,525,34,1,0,250.0
775,753,30,1,0,1066.0
784,481,30,1,0,1397.0
784,535,29,1,0,250.0
787,462,31,1,0,1397.0
786,467,30,1,0,1397.0
787,513,30,1,0,1413.0
788,9,29,1,-1,-1.0
790,764,30,1,-1,-1.0
795,774,30,1,0,1066.0
808,514,30,1,0,1413.0
811,403,31,1,-1,-1.0
820,819,30,1,0,384.0
832,498,29,1,-1,-1.0
849,452,30,1,-1,-1.0
878,507,30,1,0,216.0
887,535,32,1,0,398.0
889,219,31,1,-1,-1.0
890,28,32,1,0,1207.0
906,543,30,1,0,216.0
911,517,30,1,0,216.0
912,545,30,1,0,405.0
915,518,31,1,0,216.0
918,460,30,1,0,437.0
918,515,31,1,0,216.0
924,542,33,1,0,405.0
930,556,29,1,0,1434.0
931,562,35,1,0,1434.0
939,540,31,1,0,405.0
956,578,31,1,0,1434.0
2,165,33,1,0,15.0
2,458,31,1,-1,-1.0
32,566,31,1,0,635.0
34,520,32,1,0,33.0
40,531,31,1,0,33.0
40,558,31,1,0,220.0
42,577,31,1,0,220.0
51,296,31,1,0,665.0
53,546,31,1,0,1096.0
53,566,31,1,0,220.0
61,600,31,1,0,1437.0
65,228,31,1,-1,-1.0
66,584,31,1,0,1437.0
72,191,33,1,-1,-1.0
79,595,32,1,0,1437.0
84,201,33,1,0,629.0
88,195,32,1,-1,-1.0
90,617,31,1,0,486.0
101,575,30,1,0,1437.0
107,579,31,1,0,74.0
112,590,32,1,0,74.0
113,588,31,1,0,74.0
125,56,33,1,0,-1.0
129,594,31,1,0,74.0
143,93,33,1,0,621.0
150,91,30,1,0,1231.0
176,611,32,1,0,666.0
178,525,31,1,0,236.0
185,410,37,1,0,722.0
191,609,31,1,0,666.0
196,545,30,1,0,236.0
210,532,32,1,0,41.0
215,515,31,1,0,41.0
220,521,31,1,0,41.0
221,567,32,1,0,1433.0
224,513,33,1,0,41.0
229,561,32,1,0,1433.0
234,170,32,1,0,39.0
236,581,33,1,0,1433.0
238,165,31,1,0,39.0
252,600,31,1,-1,-1.0
252,532,31,1,0,49.0
255,548,31,1,0,49.0
254,647,31,1,-1,-1.0
258,199,33,1,-1,-1.0
258,41,35,1,0,-1.0
261,568,31,1,0,1438.0
271,829,32,1,0,1490.0
273,580,31,1,0,230.0
278,575,30,1,0,230.0
281,581,32,1,0,230.0
285,564,31,1,0,230.0
290,648,31,1,0,387.0
291,533,32,1,0,712.0
293,659,31,1,0,375.0
295,579,31,1,0,230.0
297,576,31,1,0,230.0
297,598,31,1,0,230.0
299,787,31,1,0,376.0
303,553,31,1,0,712.0
303,564,30,1,0,230.0
309,190,33,1,0,-1.0
312,272,31,1,0,396.0
314,581,31,1,0,230.0
315,283,31,1,0,396.0
335,569,32,1,0,66.0
341,303,32,1,-1,-1.0
345,566,32,1,0,66.0
354,574,31,1,0,94.0
384,136,31,1,-1,-1.0
396,134,32,1,-1,-1.0
396,197,32,1,0,1289.0
406,219,31,1,0,351.0
410,561,33,1,0,378.0
412,558,31,1,0,378.0
412,579,32,1,0,-1.0
415,194,34,1,0,527.0
424,603,32,1,0,211.0
428,564,31,1,0,-1.0
431,570,32,1,0,-1.0
438,558,31,1,0,401.0
442,720,31,1,0,724.0
442,562,31,1,0,401.0
444,561,31,1,0,401.0
446,771,31,1,0,976.0
449,732,31,1,0,402.0
451,533,30,1,0,392.0
455,77,31,1,0,407.0
461,584,31,1,0,1441.0
487,192,32,1,0,481.0
503,603,31,1,0,403.0
511,506,33,1,0,25.0
511,510,31,1,0,25.0
513,582,31,1,-1,-1.0
516,595,31,1,-1,-1.0
521,548,31,1,-1,-1.0
525,550,30,1,-1,-1.0
537,568,31,1,-1,-1.0
544,565,30,1,-1,-1.0
552,559,31,1,-1,-1.0
553,539,31,1,0,1421.0
594,500,31,1,0,349.0
594,575,32,1,-1,-1.0
597,436,31,1,0,772.0
599,595,31,1,0,464.0
602,602,32,1,0,1144.0
614,564,30,1,0,464.0
617,468,31,1,0,341.0
617,529,31,1,0,645.0
621,554,32,1,0,30.0
621,583,31,1,-1,-1.0
639,554,30,1,0,30.0
639,458,31,1,0,219.0
640,559,30,1,0,30.0
641,551,31,1,0,30.0
644,614,32,1,0,1139.0
655,565,31,1,0,246.0
663,488,31,1,0,154.0
672,595,31,1,0,212.0
684,612,31,1,0,212.0
688,598,31,1,0,212.0
709,617,32,1,0,516.0
720,537,31,1,-1,-1.0
733,527,31,1,0,642.0
744,572,31,1,0,12.0
748,541,31,1,0,634.0
753,652,31,1,0,727.0
753,615,32,1,0,1447.0
756,549,32,1,0,250.0
759,406,31,1,-1,-1.0
760,703,31,1,0,447.0
763,356,31,1,0,54.0
764,699,34,1,0,447.0
764,710,31,1,0,447.0
769,600,31,1,0,1447.0
770,540,31,1,0,250.0
771,729,31,1,0,-1.0
778,728,32,1,0,-1.0
784,513,33,1,0,1413.0
789,523,32,1,0,1413.0
790,480,31,1,0,1397.0
798,519,32,1,0,1413.0
803,516,31,1,0,1413.0
807,489,31,1,-1,-1.0
814,446,31,1,-1,-1.0
819,440,31,1,0,664.0
839,61,35,1,0,1230.0
876,510,31,1,0,216.0
882,505,32,1,0,216.0
897,538,30,1,0,216.0
901,510,31,1,0,216.0
910,510,31,1,0,216.0
912,551,31,1,0,405.0
914,539,31,1,0,405.0
918,558,30,1,-1,-1.0
922,527,31,1,0,405.0
926,941,32,1,0,225.0
928,537,31,1,0,405.0
945,15,30,1,0,245.0
962,594,33,1,0,1439.0
18,549,33,1,0,635.0
19,576,36,1,0,366.0
39,471,34,1,0,31.0
58,574,33,1,0,220.0
73,460,36,1,0,1399.0
91,576,32,1,0,1427.0
102,552,32,1,0,1427.0
108,395,32,1,0,1136.0
141,573,31,1,0,1427.0
147,587,33,1,0,1444.0
162,603,32,1,0,666.0
168,547,32,1,0,-1.0
177,529,32,1,0,236.0
185,603,34,1,0,666.0
201,987,33,1,-1,-1.0
202,562,33,1,0,1433.0
209,571,32,1,0,1433.0
212,538,33,1,0,41.0
225,559,31,1,0,1433.0
228,569,34,1,0,1433.0
234,545,32,1,0,-1.0
234,559,32,1,0,1433.0
240,548,31,1,0,-1.0
253,521,32,1,0,49.0
263,670,32,1,-1,-1.0
265,655,33,1,-1,-1.0
273,531,32,1,0,49.0
274,818,32,1,0,462.0
278,537,33,1,0,49.0
279,591,32,1,0,230.0
280,71,35,1,0,36.0
286,582,34,1,0,230.0
289,549,32,1,0,712.0
290,579,33,1,0,230.0
290,593,32,1,0,230.0
295,517,33,1,0,406.0
298,789,33,1,0,376.0
299,663,32,1,0,375.0
300,521,33,1,0,262.0
303,165,32,1,0,364.0
308,578,33,1,0,230.0
310,280,33,1,0,396.0
310,538,33,1,0,66.0
309,562,33,1,0,230.0
316,550,33,1,0,66.0
316,569,33,1,0,66.0
334,562,32,1,0,66.0
335,675,33,1,0,387.0
359,570,32,1,0,94.0
376,85,35,1,0,657.0
378,584,33,1,0,94.0
394,859,32,1,0,1505.0
394,217,33,1,0,351.0
394,388,33,1,0,1359.0
404,543,33,1,0,378.0
408,223,31,1,-1,-1.0
411,568,32,1,0,378.0
416,553,31,1,0,378.0
418,558,32,1,0,378.0
418,577,31,1,0,-1.0
418,770,34,1,0,442.0
420,583,32,1,0,-1.0
422,549,32,1,0,378.0
431,567,32,1,0,-1.0
436,202,32,1,0,791.0
438,753,33,1,0,976.0
439,281,33,1,0,-1.0
444,830,32,1,-1,-1.0
458,595,33,1,0,1441.0
463,571,32,1,-1,-1.0
463,606,32,1,0,1441.0
480,619,33,1,0,403.0
491,413,32,1,-1,-1.0
504,506,32,1,0,25.0
506,510,32,1,0,25.0
527,529,33,1,-1,-1.0
574,580,32,1,0,372.0
578,221,32,1,0,687.0
585,573,32,1,-1,-1.0
591,528,32,1,0,703.0
597,515,31,1,0,645.0
599,547,32,1,-1,-1.0
600,531,32,1,0,645.0
605,433,32,1,0,772.0
613,483,32,1,0,223.0
640,436,34,1,0,356.0
642,560,32,1,0,30.0
647,559,32,1,0,693.0
650,433,32,1,0,356.0
681,593,32,1,0,212.0
713,462,32,1,-1,-1.0
716,643,32,1,0,369.0
719,617,32,1,-1,-1.0
731,464,32,1,0,659.0
740,651,32,1,0,727.0
756,812,32,1,0,-1.0
769,586,33,1,0,360.0
769,620,32,1,0,1448.0
770,578,32,1,0,-1.0
769,606,32,1,0,1447.0
772,540,31,1,0,250.0
772,570,32,1,0,-1.0
774,566,32,1,0,-1.0
773,714,32,1,0,-1.0
777,735,32,1,0,-1.0
785,547,32,1,0,250.0
786,526,31,1,0,250.0
793,472,32,1,0,1397.0
804,412,33,1,0,664.0
805,445,32,1,-1,-1.0
810,842,32,1,0,1501.0
817,487,31,1,-1,-1.0
817,776,32,1,-1,-1.0
842,489,32,1,-1,-1.0
875,520,33,1,0,398.0
880,528,33,1,0,398.0
891,469,34,1,0,228.0
894,530,32,1,0,398.0
896,508,34,1,0,216.0
897,597,32,1,-1,-1.0
900,457,31,1,0,228.0
902,530,32,1,0,-1.0
905,516,32,1,0,216.0
928,541,33,1,0,405.0
932,940,31,1,0,225.0
13,92,35,1,0,-1.0
26,528,33,1,0,33.0
35,534,33,1,0,33.0
39,594,33,1,-1,-1.0
53,456,33,1,0,698.0
52,549,33,1,0,1096.0
59,568,32,1,0,220.0
73,572,33,1,0,1437.0
74,568,33,1,0,1437.0
77,573,32,1,0,1437.0
83,309,33,1,0,389.0
86,583,33,1,0,1437.0
94,505,33,1,-1,-1.0
128,570,33,1,0,74.0
129,439,33,1,0,1383.0
131,616,33,1,0,1444.0
133,562,33,1,0,1427.0
139,575,34,1,0,1427.0
150,93,37,1,0,1231.0
167,574,32,1,0,48.0
181,568,34,1,0,-1.0
185,562,34,1,0,236.0
190,526,33,1,0,236.0
197,574,36,1,0,1433.0
200,151,38,1,-1,-1.0
206,583,34,1,0,1433.0
213,558,33,1,0,1433.0
215,526,33,1,0,41.0
215,537,34,1,0,41.0
220,548,36,1,0,-1.0
225,562,32,1,0,1433.0
235,568,34,1,0,1433.0
248,584,33,1,0,1438.0
263,513,34,1,0,49.0
262,660,32,1,-1,-1.0
270,539,33,1,0,49.0
270,567,32,1,0,230.0
273,573,33,1,0,230.0
275,540,33,1,0,49.0
277,588,34,1,0,230.0
286,555,33,1,0,230.0
290,590,32,1,0,230.0
290,1013,35,1,0,670.0
296,665,32,1,0,375.0
299,148,34,1,0,253.0
305,557,32,1,0,712.0
306,533,33,1,0,66.0
306,549,33,1,0,66.0
308,513,32,1,0,262.0
307,567,32,1,0,230.0
309,546,33,1,0,66.0
312,697,32,1,0,61.0
312,970,33,1,0,960.0
319,541,33,1,0,66.0
319,567,33,1,0,66.0
326,548,33,1,0,66.0
327,556,33,1,0,66.0
328,567,34,1,0,66.0
330,541,35,1,0,66.0
337,122,32,1,0,277.0
338,578,34,1,0,66.0
353,571,32,1,0,94.0
363,466,32,1,-1,-1.0
365,455,34,1,0,67.0
369,576,33,1,0,94.0
369,880,33,1,-1,-1.0
383,582,33,1,0,94.0
390,585,33,1,0,411.0
391,502,33,1,0,510.0
397,855,33,1,0,1505.0
401,592,34,1,0,411.0
414,575,32,1,0,-1.0
421,744,33,1,0,1476.0
423,542,32,1,0,275.0
426,825,33,1,0,242.0
429,785,33,1,0,976.0
434,842,33,1,0,242.0
442,750,32,1,-1,-1.0
445,223,33,1,-1,-1.0
448,817,33,1,-1,-1.0
451,723,32,1,0,402.0
454,532,33,1,0,392.0
462,530,33,1,0,392.0
484,607,33,1,0,1441.0
491,605,33,1,0,1441.0
504,595,33,1,0,1442.0
510,161,33,1,-1,-1.0
526,177,35,1,0,512.0
526,602,33,1,0,1443.0
529,608,33,1,0,1443.0
558,202,38,1,0,103.0
559,550,33,1,-1,-1.0
573,536,33,1,-1,-1.0
574,390,33,1,0,238.0
581,424,33,1,0,380.0
600,441,33,1,0,772.0
603,499,32,1,0,349.0
610,415,33,1,0,76.0
631,460,33,1,0,219.0
644,440,33,1,0,356.0
647,427,34,1,0,356.0
648,436,34,1,0,356.0
654,567,33,1,0,246.0
673,296,33,1,0,1331.0
688,606,32,1,0,212.0
692,608,35,1,0,70.0
695,540,33,1,0,695.0
697,464,34,1,-1,-1.0
704,601,35,1,0,353.0
712,642,34,1,0,369.0
729,688,33,1,0,394.0
742,535,33,1,0,634.0
756,554,34,1,0,250.0
761,516,35,1,0,642.0
764,618,33,1,0,1448.0
771,719,33,1,0,-1.0
772,576,33,1,0,-1.0
773,548,33,1,0,250.0
774,716,33,1,0,-1.0
779,461,34,1,0,343.0
784,773,32,1,0,1066.0
789,516,33,1,0,1413.0
789,521,34,1,0,1413.0
790,425,34,1,-1,-1.0
803,514,33,1,0,1413.0
809,503,34,1,0,1413.0
836,591,32,1,-1,-1.0
838,442,32,1,0,664.0
875,822,33,1,0,1159.0
884,534,33,1,0,398.0
891,463,33,1,0,228.0
896,456,34,1,0,228.0
916,549,34,1,0,405.0
923,551,33,1,0,1434.0
926,554,33,1,0,1434.0
929,949,35,1,0,225.0
939,975,35,1,0,1532.0
947,974,32,1,0,1532.0
950,577,34,1,0,1434.0
954,586,33,1,0,1434.0
965,598,34,1,0,1439.0
2,305,37,1,0,-1.0
3,286,35,1,0,1326.0
15,565,34,1,0,635.0
25,595,34,1,0,366.0
26,561,34,1,0,635.0
27,590,34,1,0,366.0
34,529,35,1,0,33.0
38,587,34,1,0,366.0
43,320,35,1,0,665.0
64,571,34,1,0,220.0
70,567,34,1,0,1437.0
84,580,34,1,0,1437.0
87,590,34,1,0,1437.0
88,285,33,1,0,389.0
103,565,34,1,0,1427.0
104,609,34,1,0,486.0
108,76,39,1,0,621.0
120,585,36,1,0,74.0
122,343,35,1,0,35.0
127,612,34,1,0,1444.0
129,584,37,1,0,74.0
130,589,35,1,0,74.0
144,568,35,1,0,1427.0
146,565,34,1,0,1427.0
152,546,34,1,-1,-1.0
156,585,34,1,0,666.0
162,561,35,1,0,48.0
169,570,36,1,0,48.0
173,359,35,1,0,758.0
180,554,33,1,0,236.0
182,535,34,1,0,236.0
185,611,35,1,0,666.0
187,570,36,1,0,-1.0
196,533,34,1,0,236.0
196,569,35,1,0,1433.0
202,531,33,1,0,236.0
203,580,38,1,0,1433.0
205,111,35,1,0,1259.0
211,155,35,1,0,60.0
216,540,34,1,0,41.0
215,547,33,1,0,-1.0
215,552,34,1,0,-1.0
219,589,33,1,0,1433.0
220,166,34,1,0,60.0
221,534,35,1,0,41.0
224,532,35,1,0,41.0
224,588,34,1,0,1433.0
225,536,34,1,0,41.0
233,547,34,1,0,-1.0
238,163,34,1,0,39.0
239,634,35,1,-1,-1.0
248,457,33,1,-1,-1.0
249,644,35,1,-1,-1.0
251,505,34,1,0,49.0
254,517,33,1,0,49.0
260,292,37,1,0,491.0
260,519,35,1,0,49.0
260,607,34,1,-1,-1.0
265,830,35,1,0,1490.0
268,586,35,1,0,1438.0
270,674,33,1,-1,-1.0
270,980,34,1,0,668.0
271,530,33,1,0,49.0
273,542,34,1,0,49.0
277,577,35,1,0,230.0
279,597,35,1,0,230.0
282,514,34,1,0,406.0
285,592,35,1,0,230.0
285,650,34,1,0,387.0
287,647,38,1,0,387.0
289,237,35,1,-1,-1.0
289,367,33,1,-1,-1.0
290,512,34,1,0,406.0
293,582,34,1,0,230.0
293,80,34,1,0,36.0
294,676,33,1,0,375.0
296,675,33,1,0,375.0
298,680,35,1,0,375.0
306,649,34,1,0,387.0
308,276,34,1,0,396.0
308,554,34,1,0,66.0
315,563,34,1,0,66.0
316,534,34,1,0,262.0
318,650,37,1,0,387.0
319,522,34,1,0,390.0
322,600,36,1,0,432.0
322,522,34,1,0,390.0
322,594,34,1,0,432.0
324,567,34,1,0,66.0
325,583,35,1,0,432.0
325,577,34,1,0,432.0
326,597,34,1,0,432.0
329,585,36,1,0,432.0
332,689,34,1,0,61.0
337,611,34,1,-1,-1.0
338,698,35,1,0,61.0
340,572,35,1,0,66.0
347,525,34,1,0,371.0
346,576,34,1,0,66.0
357,579,36,1,0,94.0
361,132,36,1,-1,-1.0
364,554,35,1,-1,-1.0
365,464,35,1,0,67.0
369,390,36,1,0,1359.0
373,382,34,1,0,1359.0
376,457,34,1,0,67.0
375,585,34,1,0,94.0
377,582,34,1,0,94.0
381,200,33,1,0,351.0
385,573,34,1,0,94.0
386,847,34,1,0,519.0
392,116,35,1,0,-1.0
393,385,34,1,0,1359.0
394,370,34,1,0,1359.0
396,794,34,1,0,413.0
396,811,35,1,0,413.0
395,872,35,1,0,453.0
400,577,35,1,0,411.0
403,581,34,1,0,411.0
414,823,33,1,0,1487.0
417,607,34,1,-1,-1.0
420,822,33,1,0,1487.0
421,152,33,1,0,489.0
425,853,34,1,0,242.0
427,601,33,1,0,211.0
427,567,34,1,0,-1.0
427,783,34,1,0,976.0
428,539,34,1,0,275.0
433,90,34,1,0,972.0
433,600,33,1,0,211.0
433,726,34,1,0,724.0
434,810,34,1,0,425.0
435,557,34,1,0,401.0
436,721,34,1,0,724.0
438,654,35,1,0,686.0
440,556,33,1,0,401.0
441,558,33,1,0,401.0
445,530,33,1,0,392.0
448,783,34,1,0,976.0
448,480,34,1,-1,-1.0
457,775,35,1,0,976.0
463,707,34,1,0,379.0
465,605,33,1,0,1441.0
467,705,34,1,0,379.0
470,700,34,1,0,379.0
475,135,34,1,-1,-1.0
480,601,33,1,0,1441.0
495,215,35,1,0,1298.0
520,173,35,1,0,512.0
529,599,35,1,0,1443.0
532,614,33,1,0,1443.0
536,601,34,1,0,1443.0
539,546,35,1,-1,-1.0
541,208,34,1,0,512.0
543,544,34,1,0,1421.0
545,175,34,1,0,512.0
549,597,33,1,0,1443.0
551,197,34,1,0,103.0
554,606,34,1,0,1443.0
564,267,34,1,-1,-1.0
570,146,33,1,-1,-1.0
571,575,34,1,0,372.0
572,570,35,1,-1,-1.0
574,532,34,1,0,569.0
575,569,34,1,-1,-1.0
577,186,34,1,0,416.0
586,422,34,1,0,380.0
590,565,34,1,-1,-1.0
591,430,34,1,0,772.0
603,658,34,1,0,663.0
607,485,34,1,0,223.0
610,408,36,1,0,76.0
617,424,33,1,-1,-1.0
623,716,34,1,0,43.0
626,564,35,1,0,1432.0
628,410,33,1,0,515.0
629,426,34,1,-1,-1.0
629,494,33,1,0,349.0
639,446,33,1,0,356.0
642,124,37,1,-1,-1.0
652,564,34,1,0,246.0
658,561,35,1,0,246.0
662,87,34,1,-1,-1.0
666,405,33,1,0,53.0
685,59,34,1,-1,-1.0
685,637,35,1,0,62.0
686,601,34,1,0,212.0
686,582,34,1,-1,-1.0
692,634,35,1,0,62.0
694,617,33,1,0,1451.0
705,543,34,1,0,695.0
714,646,34,1,0,369.0
714,655,34,1,0,369.0
718,689,34,1,0,801.0
723,688,34,1,0,801.0
726,614,34,1,0,353.0
727,42,35,1,-1,-1.0
736,645,34,1,0,91.0
737,524,34,1,0,642.0
739,637,34,1,0,727.0
744,524,34,1,0,642.0
755,150,34,1,-1,-1.0
755,365,35,1,0,54.0
758,691,34,1,0,447.0
759,694,34,1,0,447.0
760,667,34,1,-1,-1.0
760,483,34,1,-1,-1.0
761,582,36,1,0,-1.0
762,643,34,1,0,727.0
765,716,34,1,0,-1.0
767,609,34,1,0,1447.0
770,567,35,1,0,-1.0
772,516,35,1,0,1413.0
772,727,35,1,0,-1.0
773,535,34,1,0,250.0
775,513,34,1,0,1413.0
776,533,35,1,0,250.0
778,878,33,1,-1,-1.0
784,525,35,1,0,250.0
791,539,35,1,0,250.0
792,479,35,1,0,1397.0
794,519,35,1,0,811.0
805,510,34,1,0,1413.0
811,493,34,1,0,1413.0
814,394,34,1,-1,-1.0
816,481,35,1,-1,-1.0
828,509,37,1,-1,-1.0
828,863,34,1,0,257.0
840,861,39,1,0,257.0
862,487,35,1,-1,-1.0
873,510,34,1,0,216.0
875,507,36,1,0,216.0
893,459,34,1,0,228.0
893,514,34,1,0,216.0
894,537,34,1,0,216.0
897,911,34,1,0,1516.0
901,459,34,1,0,228.0
902,465,35,1,0,228.0
909,537,33,1,0,216.0
910,517,34,1,0,216.0
913,547,33,1,0,405.0
938,963,33,1,0,1532.0
943,574,35,1,0,1434.0
944,577,35,1,0,1434.0
948,572,35,1,0,1434.0
954,582,36,1,0,1434.0
964,591,34,1,0,1439.0
971,587,35,1,0,1439.0
982,958,39,1,0,440.0
988,964,37,1,0,440.0
3,669,37,1,0,757.0
20,530,36,1,0,33.0
23,553,35,1,0,635.0
44,574,36,1,0,220.0
46,542,35,1,0,1096.0
46,548,35,1,0,1096.0
50,580,36,1,0,220.0
58,440,34,1,0,698.0
77,570,34,1,0,1437.0
94,577,36,1,0,1437.0
99,599,36,1,0,486.0
100,618,35,1,0,486.0
107,566,35,1,0,1427.0
114,129,35,1,0,731.0
115,611,35,1,0,74.0
120,592,35,1,0,74.0
124,588,35,1,0,74.0
124,591,36,1,0,74.0
130,250,36,1,0,1044.0
138,565,35,1,0,1427.0
146,620,34,1,0,1444.0
157,460,35,1,0,974.0
159,578,36,1,0,48.0
162,540,35,1,0,-1.0
182,570,36,1,0,-1.0
184,609,35,1,0,666.0
193,557,35,1,0,236.0
193,553,36,1,0,236.0
198,518,35,1,0,41.0
201,577,35,1,0,1433.0
202,540,36,1,0,236.0
206,578,35,1,0,1433.0
210,510,35,1,0,41.0
214,586,38,1,0,1433.0
215,528,35,1,0,41.0
215,592,35,1,0,1433.0
221,522,35,1,0,41.0
223,559,35,1,0,1433.0
228,531,35,1,0,41.0
241,575,34,1,0,1433.0
244,596,35,1,-1,-1.0
248,147,36,1,0,364.0
249,581,37,1,0,1438.0
250,515,35,1,0,49.0
251,292,35,1,0,491.0
260,513,34,1,0,49.0
266,193,35,1,0,373.0
267,528,36,1,0,49.0
268,116,35,1,0,723.0
268,499,36,1,0,-1.0
283,180,35,1,0,85.0
290,365,35,1,-1,-1.0
292,570,35,1,0,255.0
297,551,35,1,0,712.0
300,141,36,1,0,364.0
316,545,35,1,0,66.0
316,597,34,1,0,230.0
319,548,34,1,0,66.0
320,546,35,1,0,66.0
325,553,35,1,0,66.0
324,570,34,1,0,66.0
328,40,38,1,0,1216.0
327,501,35,1,0,1408.0
328,578,35,1,0,432.0
329,564,35,1,0,66.0
335,583,34,1,0,432.0
334,671,36,1,0,387.0
336,677,35,1,0,387.0
346,591,35,1,0,94.0
360,588,35,1,0,94.0
360,449,35,1,0,67.0
362,461,35,1,0,67.0
370,442,35,1,0,67.0
375,566,35,1,-1,-1.0
374,821,35,1,0,519.0
381,577,35,1,0,94.0
383,199,35,1,0,351.0
384,376,35,1,0,1359.0
388,133,35,1,-1,-1.0
389,382,35,1,0,1359.0
389,505,35,1,0,510.0
391,367,35,1,0,1359.0
391,825,35,1,0,519.0
393,498,34,1,0,510.0
395,578,36,1,0,411.0
395,809,34,1,0,413.0
399,486,36,1,0,1401.0
405,538,35,1,0,378.0
404,900,36,1,0,453.0
409,584,35,1,0,414.0
410,845,35,1,0,242.0
413,750,37,1,0,1476.0
414,886,37,1,-1,-1.0
415,551,36,1,0,378.0
416,825,35,1,0,1487.0
423,607,35,1,-1,-1.0
422,793,35,1,0,425.0
423,771,40,1,0,442.0
427,563,35,1,0,-1.0
429,280,34,1,0,856.0
428,790,35,1,0,425.0
429,555,36,1,0,378.0
433,838,35,1,0,242.0
433,568,34,1,0,-1.0
433,787,36,1,0,976.0
435,553,36,1,0,401.0
436,845,34,1,0,242.0
449,722,37,1,0,402.0
457,5,38,1,0,-1.0
461,611,35,1,0,403.0
473,605,37,1,0,1441.0
473,694,35,1,0,379.0
484,547,35,1,-1,-1.0
485,182,36,1,-1,-1.0
489,686,35,1,0,379.0
498,618,35,1,-1,-1.0
503,513,35,1,0,25.0
514,164,35,1,-1,-1.0
530,311,35,1,0,404.0
543,576,35,1,0,1436.0
550,513,34,1,-1,-1.0
554,246,37,1,0,133.0
561,731,38,1,0,237.0
566,311,38,1,0,885.0
573,192,35,1,0,416.0
574,602,35,1,-1,-1.0
575,419,37,1,0,380.0
575,169,35,1,0,52.0
579,592,35,1,-1,-1.0
586,434,34,1,0,380.0
587,406,34,1,0,76.0
591,437,35,1,0,772.0
594,88,36,1,0,735.0
598,434,34,1,0,772.0
604,419,37,1,0,76.0
613,442,35,1,-1,-1.0
614,400,35,1,0,76.0
614,480,35,1,0,223.0
615,413,35,1,0,76.0
642,400,35,1,0,667.0
644,380,35,1,0,53.0
647,405,35,1,0,667.0
649,441,35,1,0,356.0
656,380,35,1,0,53.0
656,559,35,1,0,246.0
660,620,36,1,0,1451.0
674,389,35,1,0,53.0
674,648,35,1,0,419.0
682,595,35,1,0,212.0
700,607,35,1,0,353.0
701,601,35,1,0,353.0
704,604,35,1,0,353.0
721,614,36,1,0,353.0
730,368,36,1,0,58.0
730,637,35,1,0,727.0
732,696,35,1,0,394.0
735,657,34,1,0,91.0
735,577,36,1,0,107.0
741,544,35,1,0,634.0
744,546,35,1,0,634.0
754,690,37,1,0,447.0
756,694,35,1,0,447.0
757,677,35,1,0,394.0
757,703,37,1,0,447.0
760,520,35,1,0,642.0
760,624,34,1,0,1448.0
763,113,36,1,-1,-1.0
764,622,36,1,0,1448.0
764,706,35,1,0,447.0
766,515,34,1,0,642.0
766,718,34,1,0,-1.0
768,579,35,1,0,-1.0
768,632,35,1,0,1448.0
768,723,35,1,0,-1.0
769,477,34,1,0,343.0
771,554,35,1,0,250.0
772,572,35,1,0,-1.0
772,712,36,1,0,-1.0
772,605,34,1,0,1447.0
777,536,36,1,0,250.0
780,519,35,1,0,1413.0
808,331,35,1,-1,-1.0
814,79,39,1,-1,-1.0
818,859,34,1,-1,-1.0
824,512,34,1,-1,-1.0
833,429,34,1,0,664.0
837,51,37,1,0,1230.0
872,290,36,1,-1,-1.0
874,489,35,1,-1,-1.0
874,503,36,1,0,216.0
877,514,36,1,0,398.0
887,905,38,1,0,1516.0
887,471,35,1,0,228.0
891,35,36,1,0,1207.0
892,907,36,1,0,1516.0
896,921,35,1,0,225.0
897,518,35,1,0,216.0
900,918,35,1,0,225.0
900,541,36,1,0,72.0
906,514,34,1,0,216.0
910,462,35,1,0,437.0
910,914,35,1,0,225.0
914,13,34,1,0,1207.0
915,938,35,1,0,225.0
930,937,35,1,0,225.0
932,944,36,1,0,225.0
934,942,34,1,0,225.0
960,747,37,1,0,1146.0
962,573,35,1,0,1434.0
964,571,35,1,0,1434.0
970,829,37,1,0,1034.0
977,533,36,1,0,460.0
995,1010,46,1,-1,-1.0
999,968,38,1,-1,-1.0
999,977,36,1,-1,-1.0
3,71,39,1,0,-1.0
4,673,37,1,0,757.0
14,525,35,1,0,33.0
25,534,36,1,0,33.0
39,601,35,1,-1,-1.0
54,621,37,1,0,697.0
56,554,37,1,0,1096.0
58,557,37,1,0,1096.0
62,393,36,1,0,706.0
64,620,36,1,0,697.0
87,571,37,1,0,1427.0
98,572,36,1,0,1437.0
101,575,36,1,0,1437.0
110,585,36,1,0,74.0
115,585,36,1,0,74.0
117,577,36,1,0,74.0
117,550,37,1,0,1427.0
120,588,36,1,0,74.0
128,621,37,1,0,1444.0
131,1,36,1,0,-1.0
135,590,39,1,0,74.0
